Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1285,30.0,blue-collar,single,secondary,no,0.0,yes,no,unknown,5,may,5,2,-1,0,unknown,No
1286,33.0,admin.,single,secondary,no,352.0,yes,no,unknown,5,may,225,2,-1,0,unknown,No
1287,47.0,admin.,married,secondary,no,368.0,yes,no,unknown,5,may,125,2,-1,0,unknown,No
1288,50.0,technician,single,tertiary,no,339.0,yes,no,unknown,5,may,2,3,-1,0,unknown,No
1289,32.0,blue-collar,married,secondary,no,1331.0,yes,no,unknown,5,may,286,2,-1,0,unknown,No
1290,40.0,self-employed,married,secondary,no,672.0,yes,no,unknown,5,may,164,2,-1,0,unknown,No
1291,37.0,management,married,tertiary,no,58.0,yes,no,unknown,5,may,98,2,-1,0,unknown,No
1292,54.0,technician,single,unknown,no,447.0,yes,no,unknown,5,may,742,2,-1,0,unknown,No
1293,24.0,student,single,secondary,no,423.0,yes,no,unknown,5,may,226,3,-1,0,unknown,No
1294,54.0,management,married,tertiary,no,0.0,no,no,unknown,5,may,120,2,-1,0,unknown,No
1295,34.0,technician,married,secondary,no,19.0,yes,no,unknown,5,may,362,4,-1,0,unknown,No
1296,56.0,technician,divorced,primary,no,13.0,yes,no,unknown,5,may,357,2,-1,0,unknown,No
1297,31.0,blue-collar,single,secondary,no,3.0,yes,no,unknown,5,may,200,2,-1,0,unknown,No
1298,24.0,student,single,secondary,no,82.0,yes,no,unknown,5,may,204,2,-1,0,unknown,No
1299,42.0,blue-collar,divorced,primary,no,28.0,yes,no,unknown,5,may,126,3,-1,0,unknown,No
1300,57.0,technician,married,secondary,no,792.0,yes,no,unknown,5,may,65,2,-1,0,unknown,No
1301,42.0,blue-collar,married,unknown,no,408.0,yes,no,unknown,5,may,107,2,-1,0,unknown,No
1302,51.0,admin.,married,secondary,no,531.0,yes,no,unknown,5,may,267,2,-1,0,unknown,No
1303,57.0,retired,married,secondary,no,211.0,yes,no,unknown,5,may,248,2,-1,0,unknown,No
1304,36.0,services,single,secondary,no,62.0,yes,no,unknown,5,may,215,2,-1,0,unknown,No
1305,53.0,services,married,unknown,no,257.0,yes,no,unknown,5,may,209,2,-1,0,unknown,No
1306,50.0,technician,married,secondary,no,1234.0,yes,no,unknown,5,may,205,2,-1,0,unknown,No
1307,54.0,management,married,tertiary,no,313.0,yes,no,unknown,5,may,83,2,-1,0,unknown,No
1308,55.0,blue-collar,married,secondary,no,89.0,yes,no,unknown,5,may,106,3,-1,0,unknown,No
1309,44.0,blue-collar,married,secondary,no,129.0,yes,yes,unknown,5,may,189,2,-1,0,unknown,No
1310,43.0,management,married,unknown,no,0.0,yes,no,unknown,5,may,105,2,-1,0,unknown,No
1311,56.0,admin.,married,secondary,no,353.0,yes,no,unknown,5,may,106,2,-1,0,unknown,No
1312,54.0,technician,married,unknown,no,851.0,yes,no,unknown,5,may,108,2,-1,0,unknown,No
1313,55.0,services,divorced,primary,no,96.0,yes,yes,unknown,5,may,311,2,-1,0,unknown,No
1314,37.0,services,divorced,secondary,no,398.0,yes,yes,unknown,5,may,214,2,-1,0,unknown,No
1315,33.0,admin.,single,tertiary,no,193.0,no,no,unknown,5,may,132,2,-1,0,unknown,No
1316,46.0,admin.,married,secondary,no,-358.0,yes,no,unknown,5,may,358,2,-1,0,unknown,No
1317,36.0,blue-collar,married,secondary,no,539.0,yes,yes,unknown,5,may,453,2,-1,0,unknown,No
1318,51.0,technician,single,secondary,no,0.0,yes,no,unknown,5,may,364,2,-1,0,unknown,No
1319,40.0,retired,single,primary,no,0.0,no,no,unknown,5,may,136,2,-1,0,unknown,No
1320,42.0,blue-collar,married,secondary,no,490.0,yes,no,unknown,5,may,386,2,-1,0,unknown,No
1321,51.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,173,2,-1,0,unknown,No
1322,49.0,blue-collar,married,unknown,no,403.0,yes,no,unknown,5,may,241,2,-1,0,unknown,No
1323,48.0,management,married,secondary,no,161.0,yes,no,unknown,5,may,224,3,-1,0,unknown,No
1324,32.0,technician,divorced,tertiary,no,2558.0,no,no,unknown,5,may,148,2,-1,0,unknown,No
1325,31.0,admin.,single,secondary,no,98.0,yes,no,unknown,5,may,196,2,-1,0,unknown,No
1326,55.0,management,single,tertiary,no,115.0,no,no,unknown,5,may,111,4,-1,0,unknown,No
1327,40.0,blue-collar,single,secondary,no,436.0,yes,no,unknown,5,may,231,3,-1,0,unknown,No
1328,47.0,technician,married,tertiary,no,831.0,yes,no,unknown,5,may,316,3,-1,0,unknown,No
1329,57.0,technician,married,unknown,no,206.0,yes,no,unknown,5,may,216,3,-1,0,unknown,No
1330,41.0,blue-collar,married,secondary,no,290.0,yes,no,unknown,5,may,240,2,-1,0,unknown,No
1331,48.0,blue-collar,married,secondary,no,1.0,no,no,unknown,5,may,669,3,-1,0,unknown,No
1332,42.0,blue-collar,married,unknown,no,57.0,yes,no,unknown,5,may,425,2,-1,0,unknown,No
1333,30.0,blue-collar,single,secondary,no,-457.0,yes,no,unknown,5,may,143,2,-1,0,unknown,No
1334,58.0,management,single,tertiary,no,1387.0,yes,no,unknown,5,may,174,5,-1,0,unknown,No
1335,45.0,management,divorced,tertiary,no,24598.0,yes,no,unknown,5,may,313,3,-1,0,unknown,No
1336,49.0,blue-collar,married,secondary,no,30.0,yes,no,unknown,5,may,135,4,-1,0,unknown,No
1337,42.0,admin.,single,secondary,no,1022.0,yes,no,unknown,5,may,146,2,-1,0,unknown,No
1338,53.0,technician,married,secondary,no,56.0,yes,yes,unknown,5,may,152,2,-1,0,unknown,No
1339,51.0,admin.,single,secondary,yes,-2.0,no,no,unknown,5,may,402,3,-1,0,unknown,No
1340,32.0,services,single,secondary,no,121.0,yes,no,unknown,5,may,213,2,-1,0,unknown,No
1341,41.0,blue-collar,single,secondary,no,842.0,yes,no,unknown,5,may,144,3,-1,0,unknown,No
1342,43.0,management,divorced,secondary,no,693.0,yes,no,unknown,5,may,124,3,-1,0,unknown,No
1343,40.0,blue-collar,divorced,secondary,no,-333.0,yes,no,unknown,5,may,183,2,-1,0,unknown,No
1344,50.0,blue-collar,married,primary,no,1533.0,yes,no,unknown,5,may,325,2,-1,0,unknown,No
1345,34.0,management,married,tertiary,no,46.0,yes,no,unknown,5,may,39,4,-1,0,unknown,No
1346,53.0,services,married,unknown,no,18.0,no,no,unknown,5,may,503,2,-1,0,unknown,No
1347,45.0,technician,married,secondary,no,44.0,yes,no,unknown,5,may,95,4,-1,0,unknown,No
1348,39.0,blue-collar,married,primary,no,-100.0,yes,no,unknown,5,may,680,2,-1,0,unknown,No
1349,44.0,services,married,tertiary,no,510.0,yes,no,unknown,5,may,421,4,-1,0,unknown,No
1350,55.0,management,married,tertiary,no,685.0,yes,no,unknown,5,may,174,3,-1,0,unknown,No
1351,46.0,management,single,tertiary,no,187.0,yes,no,unknown,5,may,113,2,-1,0,unknown,No
1352,45.0,blue-collar,married,secondary,no,66.0,yes,no,unknown,5,may,808,2,-1,0,unknown,No
1353,34.0,admin.,married,secondary,no,560.0,yes,no,unknown,5,may,198,3,-1,0,unknown,No
1354,36.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,195,2,-1,0,unknown,No
1355,59.0,unknown,divorced,unknown,no,27.0,no,no,unknown,5,may,347,3,-1,0,unknown,No
1356,31.0,admin.,single,secondary,no,12.0,yes,no,unknown,5,may,208,2,-1,0,unknown,No
1357,44.0,blue-collar,single,secondary,no,34.0,yes,no,unknown,5,may,404,4,-1,0,unknown,No
1358,33.0,entrepreneur,single,tertiary,no,1068.0,yes,no,unknown,5,may,396,2,-1,0,unknown,No
1359,40.0,blue-collar,married,secondary,no,211.0,yes,no,unknown,5,may,216,4,-1,0,unknown,No
1360,46.0,admin.,single,tertiary,no,377.0,yes,no,unknown,5,may,98,2,-1,0,unknown,No
1361,48.0,management,married,tertiary,no,263.0,yes,no,unknown,5,may,350,2,-1,0,unknown,No
1362,42.0,services,married,secondary,no,1263.0,yes,no,unknown,6,may,114,2,-1,0,unknown,No
1363,27.0,services,married,secondary,no,8.0,yes,no,unknown,6,may,88,3,-1,0,unknown,No
1364,48.0,admin.,married,secondary,no,126.0,yes,yes,unknown,6,may,379,2,-1,0,unknown,No
1365,59.0,admin.,married,secondary,no,230.0,yes,no,unknown,6,may,190,3,-1,0,unknown,No
1366,46.0,technician,married,tertiary,no,841.0,yes,no,unknown,6,may,158,1,-1,0,unknown,No
1367,38.0,admin.,divorced,secondary,no,308.0,yes,no,unknown,6,may,102,1,-1,0,unknown,No
1368,43.0,management,divorced,tertiary,no,1.0,yes,no,unknown,6,may,306,1,-1,0,unknown,No
1369,38.0,admin.,divorced,tertiary,no,86.0,yes,no,unknown,6,may,218,1,-1,0,unknown,No
1370,23.0,student,single,secondary,no,157.0,yes,no,unknown,6,may,54,1,-1,0,unknown,No
1371,34.0,services,married,secondary,no,22.0,yes,no,unknown,6,may,344,1,-1,0,unknown,No
1372,38.0,admin.,married,secondary,no,46.0,yes,yes,unknown,6,may,195,1,-1,0,unknown,No
1373,37.0,blue-collar,married,secondary,no,1293.0,no,no,unknown,6,may,652,1,-1,0,unknown,No
1374,25.0,admin.,single,secondary,no,122.0,yes,no,unknown,6,may,286,1,-1,0,unknown,No
1375,48.0,blue-collar,married,unknown,no,131.0,yes,no,unknown,6,may,189,1,-1,0,unknown,No
1376,49.0,blue-collar,single,secondary,no,143.0,yes,no,unknown,6,may,83,1,-1,0,unknown,No
1377,38.0,admin.,single,secondary,no,393.0,no,no,unknown,6,may,184,2,-1,0,unknown,No
1378,43.0,blue-collar,married,primary,no,98.0,yes,no,unknown,6,may,235,1,-1,0,unknown,No
1379,33.0,management,married,tertiary,no,0.0,yes,no,unknown,6,may,290,1,-1,0,unknown,No
1380,55.0,blue-collar,married,secondary,no,224.0,yes,no,unknown,6,may,232,1,-1,0,unknown,No
1381,38.0,blue-collar,married,secondary,no,757.0,yes,no,unknown,6,may,133,1,-1,0,unknown,No
1382,49.0,services,married,secondary,no,245.0,yes,yes,unknown,6,may,318,1,-1,0,unknown,No
1383,40.0,management,married,secondary,no,8486.0,no,no,unknown,6,may,260,3,-1,0,unknown,No
1384,43.0,admin.,married,unknown,no,350.0,no,no,unknown,6,may,437,1,-1,0,unknown,No
1385,38.0,blue-collar,married,secondary,no,20.0,yes,no,unknown,6,may,402,1,-1,0,unknown,No
1386,58.0,services,married,secondary,no,1667.0,yes,yes,unknown,6,may,85,1,-1,0,unknown,No
1387,57.0,technician,married,unknown,no,345.0,yes,no,unknown,6,may,125,1,-1,0,unknown,No
1388,32.0,unemployed,married,secondary,no,10.0,yes,no,unknown,6,may,501,4,-1,0,unknown,No
1389,56.0,management,married,tertiary,no,830.0,yes,yes,unknown,6,may,1201,1,-1,0,unknown,Yes
1390,58.0,blue-collar,divorced,unknown,no,29.0,yes,no,unknown,6,may,253,1,-1,0,unknown,No
1391,60.0,retired,divorced,secondary,no,545.0,yes,no,unknown,6,may,1030,1,-1,0,unknown,Yes
1392,37.0,technician,married,tertiary,no,8730.0,yes,no,unknown,6,may,149,1,-1,0,unknown,No
1393,46.0,technician,divorced,tertiary,no,477.0,yes,no,unknown,6,may,114,1,-1,0,unknown,No
1394,27.0,admin.,married,secondary,no,4.0,yes,no,unknown,6,may,243,1,-1,0,unknown,No
1395,43.0,blue-collar,married,secondary,no,1205.0,yes,no,unknown,6,may,769,2,-1,0,unknown,No
1396,32.0,technician,single,secondary,no,0.0,yes,yes,unknown,6,may,135,3,-1,0,unknown,No
1397,40.0,admin.,single,secondary,no,263.0,yes,no,unknown,6,may,231,1,-1,0,unknown,No
1398,38.0,admin.,married,secondary,no,1.0,no,no,unknown,6,may,76,1,-1,0,unknown,No
1399,34.0,blue-collar,married,secondary,no,283.0,no,yes,unknown,6,may,199,1,-1,0,unknown,No
1400,47.0,blue-collar,married,primary,no,206.0,yes,no,unknown,6,may,152,1,-1,0,unknown,No
1401,42.0,housemaid,married,primary,no,17.0,yes,no,unknown,6,may,124,1,-1,0,unknown,No
1402,48.0,technician,married,secondary,no,141.0,yes,yes,unknown,6,may,424,1,-1,0,unknown,No
1403,29.0,self-employed,single,tertiary,no,16.0,yes,no,unknown,6,may,43,1,-1,0,unknown,No
1404,50.0,services,married,secondary,no,206.0,yes,no,unknown,6,may,154,1,-1,0,unknown,No
1405,52.0,technician,married,unknown,no,7.0,no,no,unknown,6,may,203,2,-1,0,unknown,No
1406,50.0,management,married,tertiary,no,0.0,no,no,unknown,6,may,326,1,-1,0,unknown,No
1407,58.0,retired,married,tertiary,no,0.0,no,no,unknown,6,may,393,1,-1,0,unknown,No
1408,46.0,blue-collar,divorced,primary,no,1927.0,yes,no,unknown,6,may,241,3,-1,0,unknown,No
1409,38.0,technician,married,secondary,no,284.0,yes,no,unknown,6,may,483,1,-1,0,unknown,No
1410,46.0,blue-collar,married,secondary,no,1660.0,yes,no,unknown,6,may,259,1,-1,0,unknown,No
1411,32.0,services,single,secondary,no,406.0,yes,no,unknown,6,may,227,1,-1,0,unknown,No
1412,51.0,blue-collar,married,primary,no,230.0,yes,no,unknown,6,may,673,1,-1,0,unknown,No
1413,39.0,admin.,single,secondary,no,-25.0,yes,no,unknown,6,may,576,1,-1,0,unknown,No
1414,48.0,admin.,married,secondary,no,182.0,yes,no,unknown,6,may,180,2,-1,0,unknown,No
1415,36.0,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6,may,168,2,-1,0,unknown,No
1416,34.0,admin.,divorced,secondary,no,67.0,yes,no,unknown,6,may,90,1,-1,0,unknown,No
1417,40.0,technician,married,secondary,no,77.0,no,no,unknown,6,may,505,1,-1,0,unknown,No
1418,43.0,unemployed,married,secondary,no,0.0,yes,no,unknown,6,may,245,1,-1,0,unknown,No
1419,52.0,blue-collar,divorced,primary,no,55.0,yes,yes,unknown,6,may,186,1,-1,0,unknown,No
1420,33.0,technician,married,secondary,yes,72.0,yes,no,unknown,6,may,623,1,-1,0,unknown,No
1421,49.0,management,single,tertiary,no,163.0,yes,no,unknown,6,may,496,3,-1,0,unknown,No
1422,32.0,management,single,tertiary,no,151.0,yes,no,unknown,6,may,118,1,-1,0,unknown,No
1423,39.0,admin.,single,secondary,no,113.0,yes,no,unknown,6,may,342,1,-1,0,unknown,No
1424,40.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,225,1,-1,0,unknown,No
1425,38.0,technician,single,tertiary,no,9.0,yes,no,unknown,6,may,185,3,-1,0,unknown,No
1426,43.0,management,married,secondary,no,375.0,yes,no,unknown,6,may,196,2,-1,0,unknown,No
1427,39.0,services,married,secondary,no,1142.0,yes,no,unknown,6,may,276,1,-1,0,unknown,No
1428,54.0,blue-collar,married,primary,no,2102.0,yes,no,unknown,6,may,76,1,-1,0,unknown,No
1429,38.0,technician,single,tertiary,no,4325.0,yes,no,unknown,6,may,87,1,-1,0,unknown,No
1430,40.0,blue-collar,married,secondary,no,217.0,yes,no,unknown,6,may,195,1,-1,0,unknown,No
1431,55.0,admin.,married,secondary,no,131.0,yes,no,unknown,6,may,744,1,-1,0,unknown,No
1432,42.0,management,married,tertiary,no,1680.0,yes,no,unknown,6,may,765,1,-1,0,unknown,No
1433,39.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,262,1,-1,0,unknown,No
1434,40.0,blue-collar,married,primary,no,46.0,yes,no,unknown,6,may,119,1,-1,0,unknown,No
1435,32.0,blue-collar,married,secondary,no,320.0,yes,no,unknown,6,may,198,2,-1,0,unknown,No
1436,55.0,admin.,married,secondary,no,183.0,yes,no,unknown,6,may,150,1,-1,0,unknown,No
1437,45.0,blue-collar,married,secondary,no,39.0,no,no,unknown,6,may,241,1,-1,0,unknown,No
1438,35.0,management,single,tertiary,no,560.0,yes,no,unknown,6,may,181,1,-1,0,unknown,No
1439,58.0,technician,divorced,secondary,no,469.0,no,no,unknown,6,may,196,1,-1,0,unknown,No
1440,35.0,admin.,married,secondary,no,530.0,yes,no,unknown,6,may,149,1,-1,0,unknown,No
1441,49.0,services,married,primary,no,61.0,yes,no,unknown,6,may,246,1,-1,0,unknown,No
1442,34.0,technician,single,tertiary,no,242.0,yes,no,unknown,6,may,112,1,-1,0,unknown,No
1443,36.0,blue-collar,married,secondary,no,139.0,yes,no,unknown,6,may,309,2,-1,0,unknown,No
1444,24.0,self-employed,single,secondary,no,0.0,yes,no,unknown,6,may,278,1,-1,0,unknown,No
1445,34.0,technician,married,secondary,no,367.0,yes,no,unknown,6,may,140,1,-1,0,unknown,No
1446,51.0,admin.,divorced,secondary,no,228.0,yes,no,unknown,6,may,136,1,-1,0,unknown,No
1447,39.0,technician,single,unknown,no,45248.0,yes,no,unknown,6,may,1623,1,-1,0,unknown,Yes
1448,50.0,self-employed,married,unknown,no,-84.0,yes,no,unknown,6,may,101,1,-1,0,unknown,No
1449,32.0,services,single,secondary,no,310.0,yes,no,unknown,6,may,144,1,-1,0,unknown,No
1450,42.0,blue-collar,married,unknown,no,132.0,yes,no,unknown,6,may,238,1,-1,0,unknown,No
1451,50.0,technician,married,secondary,no,797.0,yes,no,unknown,6,may,354,1,-1,0,unknown,No
1452,40.0,services,married,secondary,no,71.0,no,no,unknown,6,may,79,1,-1,0,unknown,No
1453,46.0,management,divorced,unknown,no,2.0,yes,no,unknown,6,may,187,1,-1,0,unknown,No
1454,37.0,management,married,tertiary,no,231.0,yes,yes,unknown,6,may,451,2,-1,0,unknown,No
1455,34.0,blue-collar,married,secondary,no,270.0,yes,yes,unknown,6,may,159,1,-1,0,unknown,No
1456,44.0,blue-collar,married,secondary,no,274.0,yes,yes,unknown,6,may,409,1,-1,0,unknown,No
1457,40.0,admin.,single,secondary,no,-109.0,yes,yes,unknown,6,may,170,1,-1,0,unknown,No
1458,37.0,technician,married,secondary,no,1.0,yes,no,unknown,6,may,608,1,-1,0,unknown,Yes
1459,33.0,blue-collar,single,secondary,yes,-60.0,no,no,unknown,6,may,243,1,-1,0,unknown,No
1460,35.0,blue-collar,married,secondary,no,89.0,yes,no,unknown,6,may,145,2,-1,0,unknown,No
1461,58.0,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,6,may,112,1,-1,0,unknown,No
1462,39.0,blue-collar,married,primary,no,0.0,yes,no,unknown,6,may,262,2,-1,0,unknown,No
1463,43.0,blue-collar,married,secondary,no,-509.0,yes,no,unknown,6,may,124,1,-1,0,unknown,No
1464,39.0,unemployed,married,primary,no,408.0,yes,no,unknown,6,may,53,1,-1,0,unknown,No
1465,36.0,services,single,primary,no,58.0,yes,no,unknown,6,may,134,1,-1,0,unknown,No
1466,57.0,retired,single,secondary,no,1640.0,no,yes,unknown,6,may,204,4,-1,0,unknown,No
1467,36.0,admin.,single,secondary,no,20.0,yes,no,unknown,6,may,186,1,-1,0,unknown,No
1468,50.0,blue-collar,married,primary,no,71.0,yes,no,unknown,6,may,678,1,-1,0,unknown,No
1469,55.0,blue-collar,married,secondary,no,52.0,yes,no,unknown,6,may,182,1,-1,0,unknown,No
1470,44.0,self-employed,married,tertiary,no,292.0,yes,no,unknown,6,may,162,1,-1,0,unknown,No
1471,44.0,services,divorced,secondary,no,424.0,yes,no,unknown,6,may,27,1,-1,0,unknown,No
1472,39.0,housemaid,single,primary,no,109.0,yes,no,unknown,6,may,699,3,-1,0,unknown,No
1473,46.0,blue-collar,married,unknown,no,1044.0,yes,no,unknown,6,may,43,1,-1,0,unknown,No
1474,39.0,blue-collar,married,secondary,no,983.0,yes,no,unknown,6,may,97,1,-1,0,unknown,No
1475,34.0,admin.,married,secondary,no,869.0,no,no,unknown,6,may,1677,1,-1,0,unknown,Yes
1476,40.0,blue-collar,married,primary,no,668.0,yes,no,unknown,6,may,283,2,-1,0,unknown,No
1477,50.0,management,married,tertiary,no,964.0,yes,no,unknown,6,may,323,1,-1,0,unknown,No
1478,31.0,management,single,secondary,no,301.0,yes,no,unknown,6,may,82,1,-1,0,unknown,No
1479,37.0,admin.,single,secondary,no,140.0,yes,no,unknown,6,may,310,1,-1,0,unknown,No
1480,39.0,management,single,secondary,no,1877.0,yes,no,unknown,6,may,185,1,-1,0,unknown,No
1481,51.0,blue-collar,married,primary,no,1127.0,yes,no,unknown,6,may,47,1,-1,0,unknown,No
1482,41.0,technician,married,secondary,no,871.0,yes,no,unknown,6,may,145,1,-1,0,unknown,No
1483,41.0,technician,married,secondary,no,767.0,yes,yes,unknown,6,may,204,1,-1,0,unknown,No
1484,43.0,blue-collar,married,secondary,no,0.0,no,no,unknown,6,may,187,1,-1,0,unknown,No
1485,30.0,services,single,secondary,no,209.0,yes,no,unknown,6,may,30,2,-1,0,unknown,No
1486,54.0,management,divorced,primary,no,0.0,no,no,unknown,6,may,472,1,-1,0,unknown,No
1487,43.0,blue-collar,divorced,secondary,no,110.0,yes,yes,unknown,6,may,448,1,-1,0,unknown,No
1488,59.0,management,divorced,tertiary,no,-76.0,yes,yes,unknown,6,may,264,1,-1,0,unknown,No
1489,47.0,technician,married,unknown,no,178.0,yes,no,unknown,6,may,169,1,-1,0,unknown,No
1490,40.0,blue-collar,married,primary,no,-66.0,yes,no,unknown,6,may,288,1,-1,0,unknown,No
1491,32.0,technician,married,secondary,no,0.0,yes,no,unknown,6,may,176,2,-1,0,unknown,No
1492,29.0,blue-collar,married,secondary,no,1.0,yes,no,unknown,6,may,215,1,-1,0,unknown,No
1493,36.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,may,337,1,-1,0,unknown,No
1494,55.0,unemployed,married,tertiary,no,5345.0,no,no,unknown,6,may,278,1,-1,0,unknown,No
1495,30.0,blue-collar,divorced,secondary,no,-209.0,yes,no,unknown,6,may,188,2,-1,0,unknown,No
1496,39.0,admin.,single,secondary,no,0.0,yes,no,unknown,6,may,174,2,-1,0,unknown,No
1497,39.0,blue-collar,divorced,secondary,no,42.0,yes,no,unknown,6,may,226,2,-1,0,unknown,No
1498,50.0,blue-collar,divorced,secondary,no,41.0,yes,no,unknown,6,may,190,1,-1,0,unknown,No
1499,44.0,blue-collar,married,secondary,no,-99.0,yes,no,unknown,6,may,111,2,-1,0,unknown,No
1500,37.0,technician,single,secondary,no,17.0,yes,no,unknown,6,may,164,1,-1,0,unknown,No
1501,46.0,admin.,married,primary,no,276.0,yes,yes,unknown,6,may,157,2,-1,0,unknown,No
1502,32.0,technician,single,unknown,no,-170.0,no,no,unknown,6,may,46,1,-1,0,unknown,No
1503,37.0,management,single,tertiary,no,230.0,yes,yes,unknown,6,may,374,1,-1,0,unknown,No
1504,29.0,blue-collar,married,secondary,no,9.0,yes,no,unknown,6,may,349,1,-1,0,unknown,No
1505,41.0,blue-collar,married,secondary,no,946.0,yes,no,unknown,6,may,325,1,-1,0,unknown,No
1506,45.0,blue-collar,married,primary,no,1297.0,yes,no,unknown,6,may,233,2,-1,0,unknown,No
1507,57.0,retired,divorced,secondary,no,-331.0,yes,no,unknown,6,may,531,1,-1,0,unknown,No
1508,48.0,blue-collar,single,secondary,no,44.0,yes,no,unknown,6,may,153,1,-1,0,unknown,No
1509,60.0,retired,married,secondary,yes,15.0,no,no,unknown,6,may,80,1,-1,0,unknown,No
1510,26.0,admin.,single,secondary,no,712.0,yes,no,unknown,6,may,232,1,-1,0,unknown,No
1511,58.0,retired,married,secondary,no,5435.0,yes,no,unknown,6,may,118,1,-1,0,unknown,No
1512,34.0,admin.,married,secondary,no,507.0,yes,no,unknown,6,may,190,1,-1,0,unknown,No
1513,55.0,unemployed,divorced,secondary,no,387.0,yes,no,unknown,6,may,918,1,-1,0,unknown,Yes
1514,41.0,blue-collar,married,primary,no,0.0,yes,yes,unknown,6,may,238,1,-1,0,unknown,No
1515,50.0,management,divorced,secondary,no,1716.0,yes,no,unknown,6,may,82,1,-1,0,unknown,No
1516,49.0,entrepreneur,married,secondary,no,167.0,yes,yes,unknown,6,may,198,3,-1,0,unknown,No
1517,44.0,admin.,married,unknown,no,40.0,no,yes,unknown,6,may,160,2,-1,0,unknown,No
1518,44.0,blue-collar,married,primary,no,148.0,yes,no,unknown,6,may,211,1,-1,0,unknown,No
